movie_id,person_id,person_name,character_name,cast_order
22058,567065,Masatoshi Nakamura,Kumada (as Satoshi Nakamura),4
28763,5,Peter Cushing,Dr. Brian Stanley,0
28763,38070,Edward Judd,Dr. David West,1
28763,101910,Carole Gray,Toni Merrill,2
28763,69249,Eddie Byrne,Dr. Reginald Landers,3
28763,92011,Sam Kydd,Constable John Harris,4
135832,130685,Tomi Ungerer,Erzähler,0
135832,10257,Katharina Thalbach,Mondmann,1
135832,8198,Ulrich Tukur,President,2
135832,680,Corinna Harfouch,Conquista,3
135832,8799,Ulrich Noethen,Vater,4
75298,125341,Viktor Mikhaylov,Mitrofanov,0
75298,574403,Shanna Kerimtayeva,Maya,1
75298,574404,Asankul Kuttubayev,Kerbabayev,2
75298,107761,Sergei Dreiden,Lagutin,3
75298,93548,Nina Usatova,,4
19365,78341,Ryan Pinkston,Dave,1
19365,38666,Tania Raymonde,Anita Duarte,3
19365,38334,Jennifer Coolidge,Principal Lonnatini,4
19365,87003,Curtis Armstrong,Marvin,5
19365,15661,Clint Howard,Long Larry,6
209293,90681,Antoine Bertrand,Louis Cyr,0
209293,1192785,Rose-Maïté Erkoreka,Mélina Cyr,1
209293,240742,Guillaume Cyr,Horace Barré,2
209293,84089,Éliane Gagnon,Émiliana Cyr,4
209293,6575,Gil Bellows,Richard K. Fox,5
59439,46074,Rachael Harris,Linda,0
59439,9629,Jon Gries,Peter,1
59439,71467,Matt O'Leary,Raymond,2
59439,4942,John Diehl,Abe,3
276908,15033,Justin Long,Dell,0
276908,4730,Emmy Rossum,Kimberly,1
276908,1395049,Kayla Servi,Stephanie,2
276908,74409,Eric Winter,Josh,3
276908,1395059,Ben Scott,Stunt driver,4
42811,8635,Buster Keaton,Elmer,0
42811,98012,Anita Page,Elvira,1
42811,150637,Trixie Friganza,Ma,2
42811,19406,Robert Montgomery,Larry,3
42811,108106,Fred Niblo,Himself,4
240881,10690,Anna Paquin,Christina,0
240881,70767,Drea de Matteo,Sandy,1
240881,55086,Cam Gigandet,Ray,2
240881,60458,Liana Liberato,MJ,3
240881,1214063,Eddie Pepitone,BK,4
274478,21259,Michael Dudikoff,Tom Dickson,1
274478,31004,Tone Loc,Tyler Haynes,4
274478,27109,Felicity Waterman,Maddie Reese,5
274478,1443571,Jay Anthony,Col. Rama,6
274478,13731,Nicolas Coster,Adm. Torrance,7
56539,2230,Pam Grier,Friday Foster,0
56539,5050,Yaphet Kotto,Colt Hawkins,1
56539,104035,Godfrey Cambridge,Ford Malotte,2
56539,86138,Thalmus Rasulala,Blake Tarr,3
56539,70243,Eartha Kitt,Madame Rena,4
106136,2047,Danny Glover,William Ward,0
106136,6804,Graham Greene,Mr. Mountain,1
106136,120248,Ashley Bell,Molly,2
106136,1039632,Chelsea Ricketts,Venus,3
106136,91725,Clayton Rohner,Mr. Shelton,4
49391,10978,Maggie Smith,Linnet,0
49391,17287,Dominic West,Caxton,1
49391,9191,Timothy Spall,Boggis,2
49391,46300,Alexander Nathan Etel,Tolly,4
49391,83437,Pauline Collins,Mrs. Tweedle,6
162059,3380,Bette Davis,Ellen Garfield,0
162059,20364,George Brent,Curt Devlin,1
162059,30157,Roscoe Karns,Inez Cordoza (as Winifred Shaw),2
162059,936702,Wini Shaw,Inez Cordoza (as Winifred Shaw),3
162059,590550,Walter Walker,Judge Hugo Rickard,4
16365,21721,Dean Cain,Tremaine 'Tre' Ramzey,0
16365,27011,Vanessa Williams,Alexandra 'Alex' Torres,1
16365,10814,Wesley Snipes,Obike Fixx,2
16365,119875,Valerie Chow,Jet Yuen,3
16365,1015896,Adrian G. Griffiths,Blake Becker,4
152986,14974,Barbara Stanwyck,Jennifer Lady Lee,0
152986,20501,Joel McCrea,Garry Madison,1
152986,3155,Pat O’Brien,Charlie Lang,2
152986,34756,Claire Dodd,Sheila Aiken,3
152986,2438,C. Aubrey Smith,Peter Madison,4
142012,16214,Mario Van Peebles,Michael Rhoades,0
142012,16851,Josh Brolin,Keith DeBruler,1
142012,87117,Cynda Williams,Anita Boyard,2
142012,22131,J.T. Walsh,Lt. William Eyler,3
142012,32747,Stephen Lang,Moose Tavola,4
54165,150029,Monica Broeke,,0
54165,1196799,Joan,,1
54165,1196800,Catherine,,2
54165,1196801,Esther,,3
105404,10774,Anne Bancroft,Estelle Rolfe,0
105404,21399,Ron Silver,Gilbert Rolfe,1
105404,4,Carrie Fisher,Lisa Rolfe,2
105404,2022,Catherine Hicks,Jane Mortimer,3
105404,21521,Steven Hill,Walter Rolfe,4
16460,15831,Frank Welker,Garfield (voice),0
16460,1069734,Rajia Baroudi,Concertina Girl (voice),1
16460,19547,Gregg Berger,Odie,2
16460,154106,Greg Eagles,Eli,3
16460,61983,Jason Marsden,Nermal (voice),4
26728,15831,Frank Welker,Garfield / Delivery Gnome / Prop Boy / Leonard / Jeff (voice),0
26728,83414,Tim Conway,Freddy Frog / Gate Guard / Roger / Marra Tor (voice),1
26728,19547,Gregg Berger,Odie (voice),2
26728,19513,Wally Wingert,Jon Arbuckle (voice),3
26728,86170,Audrey Wasilewski,Arlene / Zelda / Momma Bear (voice),4
19993,41798,George Lopez,Himself,0
133704,41798,George Lopez,Himself,0
133704,63208,Tommy Chong,Himself,1
133704,11159,Cheech Marin,Himself,2
133704,8170,Eva Mendes,Herself,3
133704,81200,Conan O'Brien,Himself,4
28630,41798,George Lopez,Himself,0
37238,27747,Chuck Connors,Geronimo,0
37238,117144,Kamala Devi,Teela,1
37238,117145,Pat Conway,Captain William Maynard,2
37238,102306,Armando Silvestre,Natchez,3
37238,26847,Adam West,Lieutenant. John Delahay,4
31609,11159,Cheech Marin,Himself / Ian Rotten,0
31609,63208,Tommy Chong,The Man,1
31609,44809,John Paragon,Robert Walters,2
31609,821,Beverly D'Angelo,Harriet,3
31609,44810,Cassandra Peterson,Elvira,4
94568,52754,Mary Ann Mobley,Teresa 'Terry' Taylor,0
94568,55890,Joan O'Brien,Marge Endicott,1
94568,83463,Nancy Sinatra,Lynne,2
94568,153464,Chris Noel,Sue Ann Mobley,3
94568,15013,Chad Everett,Gary Underwood,4
50392,15007,Laura Harring,Stacey,0
50392,10727,John Hannah,Mark,1
50392,4935,Pete Postlethwaite,Doc,2
50392,65750,Coralina Cataldi-Tassoni,Beth,3
50392,2612,Mosa Kaiser,Thandi,4
159638,1141398,Carlos Santos,Sergio,0
159638,109641,J.R. Villarreal,Brad,1
159638,1116629,Tony Cavalero,Chuck,2
159638,1037151,Meghan Falcone,Becky,3
159638,56732,Fernanda Romero,Fernanda,4
303542,1385640,Ludovico Girardello,Michele,0
303542,3124,Valeria Golino,Giovanna,1
303542,121732,Fabrizio Bentivoglio,Basilli,2
303542,1385644,Noa Zatta,Stella,3
303542,8769,Christo Jivkov,Andreij,4
17825,82304,Michaël Youn,Mike,0
17825,76825,Vincent Desagnat,Vincent,1
17825,146604,Benjamin Morgaine,Ben,2
17825,140457,Dieudonné M'bala M'bala,God,3
198184,82191,Sharlto Copley,Chappie,0
198184,76788,Dev Patel,Deon Wilson,1
198184,985041,Ninja,Ninja,2
198184,985040,Yolandi Visser,Yo-Landi,3
198184,20191,Jose Pablo Cantillo,Yankie (Amerika),4
130925,31,Tom Hanks,Woody,0
130925,12898,Tim Allen,Buzz Lightyear,1
130925,12900,Wallace Shawn,Rex,2
130925,35219,Corey Burton,Captain Suds,3
130925,19754,Tony Cox,Chuck E. Duck,4
141423,477,Julie Walters,The Witch,0
141423,137262,Steve Purcell,The Crow,1
141423,1133634,Callum O'Neil,Wee Dingwall,2
256835,31,Tom Hanks,Woody (voice),1
256835,12898,Tim Allen,Buzz Lightyear (voice),2
256835,3234,Joan Cusack,Jessie (voice),3
256835,109869,Kristen Schaal,Trixie (voice),4
256835,12900,Wallace Shawn,Rex (voice),5
241930,1229689,Justice Leak,Ethan Galloway,0
241930,97844,Robert Pralgo,Charles Galloway,1
241930,1084721,Jason Turner,Milo,3
241930,1276951,Deborah Childs,Jill Galloway,4
241930,1398010,Tara Jean Verrette,Alison Galloway,5
265297,1310844,Juliano Ribeiro Salgado,Himself,3
265297,2303,Wim Wenders,Himself,4
265297,1380468,Hugo Barbier,Himself,5
265297,1598555,Lélia Wanick Salgado,Herself,6
265297,1598556,Jacques Barthélémy,Himself,7
42012,74375,Cynthia Rothrock,Terry,0
42012,157963,Loren Avedon,Scott Wylde,1
42012,52612,Max Thayer,Mac Jarvis,2
42012,37250,Matthias Hues,Yuri,3
42012,116421,Nirut Sirichanya,Colonel Tol Nol,4
128946,550140,Douglas Håge,Fridolf Olsson,0
128946,550130,Hjördis Petterson,Selma Olsson,1
128946,81232,Lars Ekborg,Valdemar Palm,2
128946,6659,Inga Gill,"Margareta ""Maggan"" Olsson",3
128946,557054,Jan Molander,disponent Grillhagen,4
42759,10017,Charlton Heston,John Thornton,0
42759,40568,Raimund Harmstorf,Pete,2
42759,33807,George Eastman,Black Burton,3
42759,32129,Maria Rohm,Mercedes,4
42759,31699,Juan Luis Galiardo,Seze,5
39485,41240,Yvonne De Carlo,Yasmin Pallas,0
39485,14501,Peter Ustinov,Emad,1
39485,84405,Bill Owen,Private Binns,2
39485,5825,David Tomlinson,Captain Puffin Cheyne,3
39485,9926,Roland Culver,Maj. Bill Randall,4
36339,31298,Derek Farr,Jim Medway,0
36339,940110,Joan Hopkins,Ann Corday,1
36339,2094,Peter Lorre,Paynter,2
36339,73245,William Hartnell,Charlie Durham,3
36339,14302,Naunton Wayne,Inspector Tenby,4
252746,83753,Jimmy Edwards,Harris,0
252746,14729,Laurence Harvey,George,1
252746,5825,David Tomlinson,J,2
252746,9909,Shirley Eaton,Sophie Clutterbuck,3
252746,102362,Lisa Gastoni,Primrose Porterhouse,4
73027,522,Rod Steiger,Carl Schaffner,0
73027,239302,David Knight,Johnny,1
73027,70510,Marla Landi,Mary,2
73027,14015,Noel Willman,Chief of Police,3
73027,9874,Bernard Lee,Chief Inspector Hadden,4
190474,20393,Richard Todd,Sam Hargis,0
190474,1153141,Anne Aubrey,Priss Dobbs,1
190474,55668,Jamie Uys,Ernie Dobbs,2
190474,97208,Marty Wilde,John Billings,3
190474,30706,Lionel Jeffries,Luke Billings,4
121611,12329,Vittorio De Sica,Cesare Celli,0
121611,21462,Raquel Welch,Juliana,1
121611,9208,Robert Wagner,Harry Price,2
121611,104035,Godfrey Cambridge,Benjamin 'Benny' Brownstead,3
121611,117546,Davy Kaye,Davey Collins (as Davey Kaye),4
268536,12900,Wallace Shawn,Halvard Solness,1
268536,14415,Julie Hagerty,Mrs. Solness,2
268536,19511,Larry Pine,Dr. Herdal,4
268536,1218257,Lisa Joyce,Hilde Wangel,5
268536,109470,Andre Gregory,Brovik,6
253454,124401,Mao Inoue,Miki Shirono,1
253454,1084911,Go Ayano,Yuji Akahoshi,2
253454,150952,Misako Renbutsu,Risako Kano,3
253454,1257364,Nanao,Noriko Miki,4
253454,79461,Shihori Kanjiya,Yuko Tanimura,5
232175,67599,Vanessa Hudgens,Agnes 'Apple' Bailey,0
232175,5916,Rosario Dawson,June Bailey,1
232175,18269,Brendan Fraser,Tom Fitzpatrick,2
232175,121953,Stephanie Szostak,Joanna Fitzpatrick,3
232175,15152,James Earl Jones,Frank McCarthy,4
18682,21457,Elvis Presley,Rusty Wells,0
18682,83433,Shelley Fabares,Valerie,1
18682,14505,Harold J. Stone,Big Frank,2
18682,83434,Gary Crosby,. Andy,3
18682,83435,Joby Baker,Wilbur,4
95997,38582,David Krumholtz,Benny Silman,0
95997,62645,Tory Kittles,Stevin 'Hedake' Smith,1
95997,12800,Carmine Giovinazzo,T-Bone,2
95997,41421,Jennifer Morrison,Callie,3
95997,51995,Theo Rossi,The Mook,4
117942,1428378,Katie Peterson,Rebecca Foster,0
117942,1428379,Shea Stewart,Missy Pratt,1
117942,1428381,Brandy Whitford,Mandy Rhodes,2
117942,1069672,Caley Hayes,Kelly,3
117942,137866,Ryan Keely,Jessie Scott,4
61038,56457,Aimee Garcia,Carmen Salgado,0
61038,16646,Al Bandiero,Frank Martin,1
61038,167325,Jossara Jinaro,Loli,2
61038,180486,Gina Rodriguez,Gina,3
33709,34742,Marion Davies,Sylvia Bruce,0
33709,24937,Bing Crosby,Bill 'Billy' Williams,1
33709,52174,Fifi D'Orsay,Lili Yvonne,2
33709,34293,Stuart Erwin,"Ernest Pratt Baker, Picture Producer",3
33709,30004,Ned Sparks,Conroy,4
130452,83452,Rudy Vallee,Terry Moore,0
130452,33021,Rosemary Lane,Kay Morrow,1
130452,34347,Hugh Herbert,Maurice Giraud,2
130452,30005,Allen Jenkins,Duke 'Dukie' Dennis,3
130452,95295,Gloria Dickson,Mona Verdivere,4
69878,1162,Robert Loggia,Siv,0
69878,66536,Jack Carpenter,Josh Winters,1
69878,171633,Victoria Clark,Anna Monopoli,2
69878,72028,Arye Gross,Benny Monopoli,3
69878,1216876,Barbara Barrie,Yetta Monopoli,4
111317,78057,Oliver Hardy,Dr. Henry Tibbett,0
111317,1022678,Harry Langdon,Professor McCrackle,1
111317,9071,Billie Burke,Mrs. Tibbett,2
111317,125841,Alice Brady,Mrs. Carter,3
111317,97037,James Ellison,Jeff Carter,4
150247,75351,Jay North,Chris Carlyle,0
150247,14573,Martin Milner,Dr. Del Hartwood,1
150247,14966,Andy Devine,Dr. Del Hartwood,2
150247,131049,Joyce Meadows,Isobel Moon,3
150247,30846,Jim Davis,Adam Carlyle,4
222370,57690,Jim Breuer,Himself,0
127150,1711018,Marva Allen,,1
127150,939097,Emanuel Azenberg,,2
127150,5281,Spike Lee,,3
127150,135650,Melvin Van Peebles,,4
148777,89815,Anna Wintour,Herself,0
148777,937043,Grace Coddington,Herself,1
148777,1128876,Hamish Bowles,Himself,2
148777,1128878,Polly Allen Mellen,Herself,3
148777,1128877,Tonne Goodman,Herself,4
207871,8767,Jim Caviezel,Ward Allen,0
207871,59817,Jaimie Alexander,Lucy Stubbs,1
207871,5294,Chiwetel Ejiofor,Christmas Moultrie,2
207871,58737,Jack McBrayer,Sir Graham,3
207871,11367,Bradley Whitford,Jack Cay,4
285700,1407272,Artyom Bystrov,Dima Nikitin,0
285700,125865,Natalya Surkova,Mayor,1
285700,143667,Yuriy Tsurilo,,2
285700,125859,Sergei Artsybashev,,3
285700,549582,Boris Nevzorov,,4
125034,1080870,Michael Santosusso,Howard Lutnick,0
125034,1080871,Sandra Palmeri,Fiancee,1
121727,41269,John Beck,,0
121727,200523,Jim Bohan,,1
121727,35090,Billy Green Bush,,2
121727,237034,René Enríquez,,3
121727,24422,Bernard Fresson,,4
260346,3896,Liam Neeson,Bryan Mills,0
260346,2178,Forest Whitaker,Inspector Frank Dotzler,1
260346,11825,Maggie Grace,Kim Mills,2
260346,10696,Famke Janssen,Lenore Mills - St. John,3
260346,15336,Dougray Scott,Stuart St. John,4
201088,74568,Chris Hemsworth,Nicholas Hathaway,0
201088,134184,Leehom Wang,Chen Dawai,1
201088,38280,Tang Wei,Chen Lien,2
201088,19492,Viola Davis,Carol Barrett,3
201088,7497,Holt McCallany,Mark Jessup,4
188984,1223171,Willa Holland,Davey,0
188984,1112417,Tatanka Means,Wolf - Martin Ortiz,1
188984,56895,Amy Jo Johnson,Gwen Wexler,2
188984,983707,Elise Eberle,Jane Albertson,3
188984,65528,Cynthia Stevenson,Bitsy Kronick,4
147903,1009,Randolph Scott,Britt Canfield,0
147903,96300,Janis Carter,Judith Chandler,1
147903,68133,Jerome Courtland,Terry Canfield,2
147903,125810,Peter M. Thompson,Tom Canfield,3
147903,78793,John Archer,Clint Canfield,4
259912,14501,Peter Ustinov,Abdi Aga,1
259912,14503,Herbert Lom,Ali Safa Bey,2
259912,26663,Denis Quilley,Rejeb,3
259912,1821,Michael Elphick,Jabbar,4
259912,1223149,Simon Dutton,Memed,5
197737,78847,Nelson Eddy,Steve Logan,0
197737,95314,Virginia Bruce,Maggie Adams,1
197737,30495,Victor McLaglen,Chris Mulligan,2
197737,17753,Lionel Barrymore,Thomas Logan,3
197737,30211,Edward Arnold,Jim Knox,4
213603,8893,Stockard Channing,Narrator,1
144610,74375,Cynthia Rothrock,Cindy,0
144610,123217,Kiu Wai Miu,Ching Shing,1
144610,119447,Shing Fui-On,Tai Kau,2
144610,227804,Suki Kwan,May,3
144610,62426,Michiko Nishiwaki,,4
36463,5248,Lee J. Cobb,Lt. Barton 'Bart' Scott,0
36463,105733,Patricia Medina,Lila Hodges,1
36463,30211,Edward Arnold,Oliver Tubbs,2
36463,83912,Michael Granger,Louis Ascot,3
36463,136179,Eleanore Tanin,Ann Easton,4
315360,74709,Peter Haber,Martin Beck,1
315360,52398,Mikael Persbrandt,Gunvald Larsson,2
315360,47070,Ingvar Hirdwall,Valdemar,3
315360,76390,Rebecka Hemse,Inger,4
315360,74713,Måns Nathanaelson,Oskar Bergman,5
72240,57674,Alexa PenaVega,Vanessa,0
72240,92774,Lisa Vidal,Barbare,1
72240,83285,Leah Pipes,Stacey,2
72240,79791,Elizabeth Rice,Nikki,3
126644,1396140,Aleksandra Khokhlova,Edith Nelson,1
126644,144829,Vladimir Fogel,Michael Dennin,3
126644,1396144,Pyotr Galadzhev,Harky,4
126644,1093970,Porfiri Podobed,Dutchy,5
126644,1396146,Fred Forell,Jack,6
73198,29224,Nikki Blonsky,Maggie Baker,0
73198,8873,Annie Potts,Joan Baker,1
73198,221679,Lily Holleman,Casey,2
73198,1040467,Liz McGeever,Liz,3
73198,1040469,Kim Matula,Tara,4
71886,155212,Clara Bryant,Trudy 'Tru' Walker,0
71886,10959,Shia LaBeouf,Eddie Walker,1
71886,51544,Mare Winningham,Ginny,2
71886,154458,William Francis McGuire,Bob,3
71886,217739,Nicole Dicker,Denise,4
127808,2769,Natalie Wood,Sarah 'Salome' Davis,0
127808,9208,Robert Wagner,Chad Bixby,1
127808,131742,Susan Kohner,Catherine McDowall,2
127808,3267,George Hamilton,Tony McDowall,3
127808,20157,Pearl Bailey,Ruby,4
315057,1365344,Armi Toivanen,,1
315057,234125,Eero Ritala,,2
315057,1448024,Mimosa Willamo,,3
315057,148388,Kai Lehtinen,,4
315044,125799,Pirkka-Pekka Petelius,actor,1
315044,1295695,Emmi Parviainen,actriz,2
315044,1295695,Emmi Parviainen,actor,3
315044,234256,Carl-Kristian Rundman,actor,4
216736,16757,Sophia Loren,Maddalena Ciarrapico,0
216736,109143,Gigi Proietti,Michel Bruni,1
216736,21416,William Devane,Jock Fenner,2
216736,158977,Beeson Carroll,Dominic,3
216736,123632,David Doyle,O'Henry,4
38898,114424,Lucyna Winnicka,Marta,1
38898,28834,Leon Niemczyk,Jerzy,2
38898,589246,Teresa Szmigielówna,Lawyer's Wife,3
38898,40914,Zbigniew Cybulski,Staszek,4
38898,1306865,Helena Dabrowska,Train Controller,5
193348,40914,Zbigniew Cybulski,Karol Kowalski/Malinowski,0
193348,591298,Jerzy Block,Old man,1
193348,136562,Marta Lipińska,Helena,2
193348,1362999,Wlodzimierz Borunski,Blumenfeld,3
193348,7116,Andrzej Łapicki,Pietuch,4
278329,1079288,Mikko Neuvonen,Markus,1
26700,36281,Imanol Arias,Pastor de gatos,0
26700,56245,Natalia Rodríguez,Esrella Polar,1
26700,96668,Carlos Sobera,Sr. Moka,2
294652,3061,Ewan McGregor,Brendan Lynch,0
294652,1017347,Brenton Thwaites,JR White,1
294652,227454,Alicia Vikander,Tasha,2
294652,12210,Jacek Koman,Sam,3
294652,123879,Matthew Nable,Sterlo,4
284793,10092,Robert J. Flaherty,,1
115132,3238,Merian C. Cooper,Himself,0
115132,3239,Ernest B. Schoedsack,Himself,1
115132,1060550,Marguerite Harrison,Herself,2
115132,1060551,Haidar Khan,Himself,3
38267,1905,Vincent Price,Sir Hugh,0
38267,5825,David Tomlinson,Harold Tufnell-Jones,1
38267,76519,Tab Hunter,Ben Harris,2
38267,113656,Susan Hart,Jill Tregillis,3
38267,14264,John Le Mesurier,Rev. Jonathan Ives,4
66969,3783,Brigitte Bardot,Brigitte Latour,0
66969,235867,Jean Bretonnière,Jean Clery,1
66969,9765,Françoise Fabian,Lili Rocher-Villedieu,2
66969,39801,Mischa Auer,Igor (ballet master),3
66969,12270,Michel Serrault,2nd Inspector,4
92251,3783,Brigitte Bardot,Clara,0
92251,15395,Maurice Ronet,Jérôme,1
92251,992822,Christina Holme,Marianne,2
92251,24475,Anny Duperey,Hélène,3
92251,20795,Jean-Pierre Marielle,l'éditeur,4
48717,1184301,Sarah Braveman,Analyst,0
48717,1184303,Zeph Michelis,Harry,1
48717,1184304,Fred Sica,Friend,2
48717,1184305,Mimi Stark,Wife,3
48717,1184306,Robert Uricola,Singer,4
87101,1100,Arnold Schwarzenegger,The Terminator,0
87101,76512,Jason Clarke,John Connor,1
87101,1223786,Emilia Clarke,Sarah Connor,2
87101,224181,Jai Courtney,Kyle Reese,3
87101,18999,J.K. Simmons,Detective O'Brien,4
71456,6952,Charlie Sheen,Lyle Wilder,0
71456,51544,Mare Winningham,Catherine Braverton,1
71456,7219,David Andrews,Reese Braverton,2
71456,57286,Noah Fleiss,Zach Braverton,3
71456,1395151,Chelsea Russo,Marcie Braverton,4
118943,89518,Mack Sennett,Man in checkered jacket and top hat,0
118943,998697,Flora Finch,Woman with largest hat,1
118943,1086710,Florence Lawrence,Theatre Audience,2
118943,29950,Robert Harron,Theatre Audience,3
118943,1110484,Anita Hendrie,Theatre Audience,4
26621,2157,Robin Williams,Himself,0
86705,933558,John Mulaney,Himself,0
66965,3783,Brigitte Bardot,Virginie Dandieu,0
66965,545679,Henri Vidal,Hervé Dandieu,1
66965,72717,Dawn Addams,Anita Florès,2
66965,397,Darío Moreno,Florès,3
66965,12272,Noël Roquevert,Albert Decauville-Lachenée,4
75874,10872,Patton Oswalt,Himself,0
27317,10872,Patton Oswalt,Himself,0
92452,10872,Patton Oswalt,Himself,0
36575,58478,Kevin Nealon,Kevin Nealon,0
36575,114394,Jo Koy,Stage Manager,1
36575,52865,Garry Shandling,Himself,2
36575,1221086,Susan Yeagley,Herself,3
191120,58478,Kevin Nealon,Himself,0
78531,585012,James Abourezk,,0
78531,6449,Warren Beatty,,1
78531,585013,Chip Berlet,,2
288158,15737,Helen McCrory,Jean Hogg,0
288158,225692,Jeremy Irvine,Harry Burnstow,1
288158,1320609,Phoebe Fox,Eve Parkins,2
288158,63362,Ned Dennehy,Old Hermit Jacob,3
288158,1643,Adrian Rawlins,Dr. Rhodes,4
68352,140914,Jeremy Brett,Sherlock Holmes,0
68352,3545,Edward Hardwicke,Dr. John Watson,1
68352,174522,Raymond Adamson,Sir Charles Baskerville,2
68352,110800,Alastair Duncan,Dr. Mortimer,3
126432,33764,Yûzô Kayama,Shiro Mishima,1
126432,70811,Yôko Tsukasa,Yumiko,2
126432,241839,Mitsuko Kusabue,"Ayako, Yumiko's sister",3
126432,20339,Mitsuko Mori,Katsuko,4
126432,10070,Mie Hama,Teruko,5
203534,60074,Jeff Garlin,Max Morris,0
203534,106772,Max Wright,Jack Morris,1
203534,1451963,Mindy Rickles,Shelley,2
203534,35701,Dave Sheridan,Forrest,3
203534,9995,Jami Gertz,Rosie,4
20177,68494,Justin Whalin,Ed Gruberman,0
20177,46920,Sam Lloyd,Herman Brainard,1
20177,93031,Ryan McPartlin,Will Powers,2
20177,21320,Danielle Harris,Felicia Freeze,3
20177,93032,Ray Griggs,Puffer Boy,4
62934,109,Elijah Wood,Ad-Rock (B-Boys 1),0
62934,62862,Danny McBride,MCA (B-Boys 1),1
62934,4038,Susan Sarandon,Mother,3
62934,2283,Stanley Tucci,Father,4
62934,80591,Rashida Jones,Skirt Suit,5
84209,827,Elliott Gould,Vice Detective Michael Keneely,0
84209,9287,Robert Blake,Vice Detective Patrick Farrel,1
84209,922,Allen Garfield,Carl Rizzo,2
84209,84878,Antonio Fargas,Stephen,3
84209,4250,Michael Lerner,Marvin,4
116723,104561,Craig Roberts,Sam Smith,0
116723,17606,Imogen Poots,Mary Bright,1
116723,9013,Kevin McKidd,Cameron,2
116723,9191,Timothy Spall,Charlie,3
3057,10843,Luke Goss,The Creature,0
3057,13362,Alec Newman,Victor Frankenstein,1
3057,1146,Julie Delpy,Caroline Frankenstein,2
3057,227,William Hurt,Prof. Waldmann,3
3057,55636,Donald Sutherland,Capt. Walton,4
125458,723,Patrick Swayze,Orry Main,0
125458,198886,Philip Casnoff,Elkanah Bent,1
125458,1796,Kirstie Alley,Virgilia Hazard,2
125458,82345,Genie Francis,Brett Main Hazard,3
199591,2232,Michael Keaton,Hollander,0
199591,11705,Michelle Monaghan,Sara,1
199591,134673,Andrew W. Walker,Ryan,2
199591,70787,Kaniehtiio Horn,Blake,3
199591,183538,Barry Sloane,Chad,4
24023,92403,Jakob Eklund,Johan Falk,0
24023,92404,Joel Kinnaman,Frank Wagner,1
24023,92408,Mikael Tornving,Patrik Angrell,2
24023,1199647,Meliz Karlge,Sophie Nordh,3
24023,544030,Reuben Sallmander,Tommy Ridders,4
24026,92403,Jakob Eklund,Johan Falk,0
24026,92404,Joel Kinnaman,Frank Wagner,1
24026,92408,Mikael Tornving,Patrik Agrell,3
24026,90604,Jacqueline Ramel,Anja Månsdottir,4
24026,92429,Jens Hultén,Seth Rydell,6
11752,70839,Emilia Schüle,Mila,0
11752,147945,Selina Shirin Müller,Hanna,1
11752,147944,Henriette Nagel,Kati,2
11752,70838,Jonathan Beck,Markus,3
11752,44890,David Berton,Gerard,4
9755,18704,Joe Lando,Churchill,0
9755,58905,Dominic Zamprogna,Damian,1
9755,21430,Natassia Malthe,Quintana,2
9755,27128,Aaron Pearl,Roman,4
9755,17236,A.J. Cook,Fiona,5
123634,1078398,Aaron C. Peer,Ray,0
123634,1078404,Charlie Alberto,JP,1
123634,1078405,Joan Alberto,Donna,3
123634,1078406,Matt Conrad,Neighhbor,4
123634,1078407,Jim Goodling,Lawyer,5
8767,3829,Jean-Paul Belmondo,Mike Gaucher / Bruno Ferrari,0
8767,21462,Raquel Welch,Jane Gardner,1
8767,39887,Dany Saval,Doris,2
8767,26879,Raymond Gérôme,Le comte de Saint-Prix,3
8767,15200,Jane Birkin,La vedette féminine,4
43629,70230,Jeremy Theobald,The Man,0
241287,579551,Lana Del Rey,Eve,0
241287,1276382,Shaun Ross,Adam,1
163250,3027,Stephen King,himself,1
37775,89193,Carlo Verdone,"Pasquale, Mimmo, Furio",0
37775,129341,Elena Fabrizi,Teresa,1
37775,16318,Mario Brega,Er principe,2
37775,27647,Angelo Infanti,Raoul,3
37775,1686488,Irina Sanpiter,Magda,4
37768,89193,Carlo Verdone,Sergio,0
37768,24612,Eleonora Giorgi,Nadia,1
37768,16318,Mario Brega,Augusto,2
37768,69036,Christian De Sica,Marcello,3
37768,1320098,Roberta Manfredi,Rossella,4
37777,89193,Carlo Verdone,Rolando,0
37777,99547,Natasha Hovey,Sandy Walsh,1
37777,83259,Florinda Bolkan,Wilma,2
37777,131637,Glenn Saxson,Ted,3
37777,129341,Elena Fabrizi,Sora Ines,4
59040,89193,Carlo Verdone,Marino Spada,0
59040,21237,Enrico Montesano,Glauco Sperandio,1
59040,69037,Massimo Boldi,Adalberto Occhipinti,2
59040,26700,John Steiner,Pazzo sul treno,3
59040,120109,Paola Onofri,Rita,4
23273,89193,Carlo Verdone,Oscar Pettinari,0
23273,45982,Alberto Sordi,Conte Giangiacomo Pigna Corelli in Selci,1
23273,16318,Mario Brega,Sergio,2
23273,26700,John Steiner,Mr. Adams,3
23273,1283865,Ulisse Minervini,Er Murena,4
62491,89193,Carlo Verdone,Carlo,0
62491,27163,Ornella Muti,Silvia,1
62491,124620,Elena Sofia Ricci,Serena,2
62491,150617,Mariangela Giordano,Nadia,3
62491,236559,Galeazzo Benti,Avvocato Sironi,4
56825,89193,Carlo Verdone,Piero 'Il Patata' Ruffolo,0
