movie_id,person_id,person_name,job_title,department
13934,7879,John Lasseter,Director,Directing
13934,225976,Dan Scanlon,Director,Directing
13061,32535,Jim Capobianco,Author,Writing
13061,32535,Jim Capobianco,Director,Directing
24589,1236458,Ronnie del Carmen,Director,Directing
83573,89689,Kim Fupz Aakeson,Writer,Writing
83573,93237,Björn Runge,Director,Directing
41445,63008,Reg Traviss,Director,Directing
41445,63008,Reg Traviss,Writer,Writing
125680,1081555,Martin Lund,Director,Directing
125680,1081555,Martin Lund,Screenplay,Writing
33817,177424,Mario Mendoza,Writer,Writing
33817,444720,Andrés Baiz,Director,Directing
33817,444720,Andrés Baiz,Writer,Writing
137646,19003,Heidi Ewing,Director,Directing
137646,19006,Rachel Grady,Director,Directing
48707,128029,Satsuo Yamamoto,Director,Directing
48707,128031,Hajime Takaiwa,Writer,Writing
48707,555626,Tomoyoshi Murayama,Novel,Writing
4494,37513,Iván Zulueta,Director,Directing
4494,37513,Iván Zulueta,Screenplay,Writing
86814,130030,Chantal Akerman,Director,Directing
86814,130030,Chantal Akerman,Writer,Writing
187028,357,Hany Abu-Assad,Director,Directing
187028,357,Hany Abu-Assad,Writer,Writing
252841,71276,Imtiaz Ali,Director,Directing
252841,71276,Imtiaz Ali,Writer,Writing
77458,549353,Sylvain Estibal,Director,Directing
77458,549353,Sylvain Estibal,Screenplay,Writing
266333,63728,Johnny E. Jensen,Director,Directing
266333,163225,Paris Qualles,Writer,Writing
266333,1312939,Yvonne S. Thornton,Writer,Writing
266333,1312940,Jo Coudert,Writer,Writing
248507,37627,Dany Boon,Director,Directing
248507,37627,Dany Boon,Writer,Writing
127847,1085897,Juan Carlos Maneglia,Director,Directing
127847,1085898,Tana Schémbori,Director,Directing
204765,147040,Nicolas Cuche,Director,Directing
204765,147040,Nicolas Cuche,Writer,Writing
183836,146359,Max Boublil,Writer,Writing
183836,1167069,Anthony Marciano,Director,Directing
183836,1167069,Anthony Marciano,Writer,Writing
220286,136495,Damien Chazelle,Writer,Writing
220286,234824,Eugenio Mira,Director,Directing
294709,80702,Kenji Misumi,Director,Directing
294709,1367250,Kaizan Nakazato,Novel,Writing
294709,213471,Teinosuke Kinugasa,Writer,Writing
295355,80702,Kenji Misumi,Director,Directing
295355,1367250,Kaizan Nakazato,Novel,Writing
329740,80709,Kazuo Mori,Director,Directing
329740,213471,Teinosuke Kinugasa,Writer,Writing
172913,14643,William A. Wellman,Director,Directing
172913,1360767,George Scarborough,Story,Writing
172913,1619154,Annette Westbay,Story,Writing
225565,1211000,Tom Gormican,Director,Directing
225565,1211000,Tom Gormican,Screenplay,Writing
158908,66121,"George Tillman, Jr.",Director,Directing
158908,1140270,Michael Starrbury,Writer,Writing
157336,525,Christopher Nolan,Director,Directing
157336,527,Jonathan Nolan,Writer,Writing
157336,525,Christopher Nolan,Writer,Writing
159937,85547,Mark Malone,Writer,Writing
159937,15912,Stephen Gyllenhaal,Director,Directing
159937,1901691,Linda Castillo,Book,Writing
179146,127491,Claude Lanzmann,Director,Directing
179146,127491,Claude Lanzmann,Writer,Writing
24417,119335,Ataru Oikawa,Director,Directing
24417,119335,Ataru Oikawa,Writer,Writing
24417,146786,Kei Ôishi,Writer,Writing
24417,146787,Takamasa Sato,Writer,Writing
160070,1179494,Michael Taverna,Director,Directing
160070,1179494,Michael Taverna,Writer,Writing
220724,64901,Gordon Chan,Director,Directing
67657,30632,Alain Jessua,Director,Directing
67657,30632,Alain Jessua,Writer,Writing
145926,136141,Andrew Goth,Director,Directing
77133,1071740,Urban Gad,Director,Directing
77133,1071740,Urban Gad,Writer,Writing
254065,27236,Gregg Champion,Director,Directing
254065,135405,Maria Nation,Writer,Writing
254065,1212231,Sterling Anderson,Writer,Writing
191515,175873,Cheryl Dunn,Director,Directing
153652,67619,Guy Green,Director,Directing
153652,30208,Sidney Buchman,Screenplay,Writing
153652,58180,Stanley Mann,Screenplay,Writing
153652,1295010,Charles E. Israel,Novel,Writing
21580,74086,Bill Maher,Writer,Writing
21580,87671,John Moffitt,Director,Directing
32930,74086,Bill Maher,Writer,Writing
32930,87671,John Moffitt,Director,Directing
19325,35294,Henry Gilroy,Writer,Writing
19325,82813,David Molina,Director,Directing
19325,82815,Terry Shakespeare,Director,Directing
19325,106825,Alastair Swinnerton,Writer,Writing
19325,106826,Bob Thompson,Writer,Writing
19325,106827,Greg Weisman,Writer,Writing
133715,543946,Hall Bartlett,Director,Directing
133715,543946,Hall Bartlett,Writer,Writing
192102,36425,McG,Director,Directing
192102,95322,Adi Hasak,Screenplay,Writing
192102,59,Luc Besson,Screenplay,Writing
192102,59,Luc Besson,Story,Writing
263937,1272345,Anna Frances Ewert,Director,Directing
111481,5066,Olivier Ducastel,Director,Directing
111481,5066,Olivier Ducastel,Writer,Writing
111481,5067,Jacques Martineau,Director,Directing
111481,5067,Jacques Martineau,Writer,Writing
205724,1204338,Rob Meltzer,Director,Directing
205724,1204339,Jeff Kauffmann,Writer,Writing
225574,59521,Jaume Collet-Serra,Director,Directing
225574,1211005,John W. Richardson,Screenplay,Writing
225574,1211006,Christopher Roach,Screenplay,Writing
225574,1325800,Ryan Engle,Screenplay,Writing
225574,1211005,John W. Richardson,Story,Writing
225574,1211006,Christopher Roach,Story,Writing
158914,172,Michael Winterbottom,Director,Directing
158914,45053,Matt Greenhalgh,Screenplay,Writing
21379,35294,Henry Gilroy,Writer,Writing
21379,82813,David Molina,Director,Directing
21379,82815,Terry Shakespeare,Director,Directing
21379,1214731,Greg Klein,Writer,Writing
21379,1222320,Thomas Pugsley,Writer,Writing
18224,28250,Brett Matthews,Writer,Writing
18224,35294,Henry Gilroy,Writer,Writing
18224,82813,David Molina,Director,Directing
18224,82815,Terry Shakespeare,Director,Directing
85444,239149,Angel de la Cruz,Screenplay,Writing
85444,932086,Ignacio Ferreras,Director,Directing
85444,932086,Ignacio Ferreras,Writer,Writing
85444,1074851,Rosanna Cecchini,Writer,Writing
85444,1074854,Paco Roca,Story,Writing
95243,30309,Peter Greenaway,Director,Directing
95243,30309,Peter Greenaway,Writer,Writing
24756,21394,Gerry Lively,Director,Directing
24756,60400,Joe Halpin,Writer,Writing
70798,132059,Minoru Kawasaki,Director,Directing
70798,132060,Masakazu Migita,Screenplay,Writing
159095,113273,Jeremy Lovering,Director,Directing
159095,113273,Jeremy Lovering,Writer,Writing
117375,1065400,Penny Woolcock,Director,Directing
156284,1140476,Dylan Mohan Gray,Director,Directing
156284,1140476,Dylan Mohan Gray,Writer,Writing
86381,5953,Spike Jonze,Director,Directing
86381,61440,Lance Bangs,Director,Directing
254464,1336731,Joung Yumi,Director,Directing
199818,230542,Ivan Sen,Director,Directing
199818,230542,Ivan Sen,Writer,Writing
158907,132964,Drake Doremus,Director,Directing
158907,132964,Drake Doremus,Screenplay,Writing
158907,132963,Ben York Jones,Screenplay,Writing
198375,74091,Makoto Shinkai,Director,Directing
198375,74091,Makoto Shinkai,Writer,Writing
159152,209972,Robert Stone,Director,Directing
83214,583881,Nobuhiro Yamashita,Director,Directing
83214,818808,Aya Watanabe,Screenplay,Writing
83214,929357,Fusako Kuramochi,Writer,Writing
48263,2428,Ernst Lubitsch,Director,Directing
48263,2428,Ernst Lubitsch,Writer,Writing
48263,42063,Hanns Kräly,Writer,Writing
100632,94218,Roy Del Ruth,Director,Directing
100632,16745,Melville Shavelson,Screenplay,Writing
100632,16747,Jack Rose,Screenplay,Writing
156415,72063,Carey Wilson,Screenplay,Writing
156415,1065336,Melville W. Brown,Director,Directing
156415,1345853,Alan Schultz,Writer,Writing
266373,19396,John Brahm,Director,Directing
266373,95318,Endre Bohem,Screenplay,Writing
266373,141593,Louis Vittes,Screenplay,Writing
22259,474866,Mark Baldo,Director,Directing
22259,1214713,Sean Catherine Derek,Writer,Writing
52817,146745,Joe Maggio,Screenplay,Writing
52817,146745,Joe Maggio,Director,Directing
79073,18330,Rob Cowan,Director,Directing
79073,19266,Larry Cohen,Writer,Writing
10574,65680,Richard Nicolas,Screenplay,Writing
10574,26436,Helmut Käutner,Director,Directing
10574,26436,Helmut Käutner,Screenplay,Writing
90517,30422,Jack Smight,Director,Directing
90517,195157,Garrie Bateson,Screenplay,Writing
201414,80709,Kazuo Mori,Director,Directing
201414,128031,Hajime Takaiwa,Writer,Writing
53182,2293,Frank Miller,Novel,Writing
53182,15217,Zack Snyder,Screenplay,Writing
53182,17285,Kurt Johnstad,Screenplay,Writing
53182,78914,Noam Murro,Director,Directing
87587,935267,J.C. Khoury,Director,Directing
87587,935267,J.C. Khoury,Writer,Writing
108668,69812,Richard Collins,Writer,Writing
108668,148601,Don Weis,Director,Directing
108668,1342498,James Justinian Morier,Novel,Writing
88583,8482,Robert Mulligan,Director,Directing
88583,94096,George Sherman,Screenplay,Writing
88583,190840,Jon Boothe,Screenplay,Writing
88583,1403662,Thomas Rogers,Story,Writing
51581,68707,Masayuki Suo,Director,Directing
51581,68707,Masayuki Suo,Writer,Writing
23527,90251,Aljosha Klimov,Writer,Writing
23527,90252,Misha Shprits,Writer,Writing
23527,90259,Yoshiharu Ashino,Director,Directing
23527,90261,Vladimir Zhelezniakov,Director,Directing
23527,90251,Aljosha Klimov,Director,Directing
23527,90251,Aljosha Klimov,Screenplay,Writing
23527,90252,Misha Shprits,Screenplay,Writing
202141,1184250,Mark Levinson,Director,Directing
202141,1277411,Martin Aleksa,Screenplay,Writing
202141,1277413,Nima Arkani-Hamed,Screenplay,Writing
202141,1277414,Savas Dimopoulos,Screenplay,Writing
55398,222298,Matti Kassila,Director,Directing
121074,3632,Richard Brooks,Screenplay,Writing
121074,9054,Mervyn LeRoy,Director,Directing
121074,1197329,Edward Harris Heth,Novel,Writing
121695,12718,Noël Coward,Writer,Writing
121695,32427,W.S. Van Dyke,Director,Directing
121695,93631,Lesser Samuels,Screenplay,Writing
41552,40169,Luther Davis,Writer,Writing
41552,70862,Richard Thorpe,Director,Directing
41552,95527,Leo Townsend,Story,Writing
49001,18176,Gilles Marchand,Director,Directing
49001,18176,Gilles Marchand,Screenplay,Writing
49001,18175,Dominik Moll,Screenplay,Writing
257155,1331717,Rasmus Tirzitis,Director,Directing
257155,1331718,Michael Banno,Screenplay,Writing
257155,1331718,Michael Banno,Writer,Writing
257155,1787456,Matthew Davis,Screenplay,Writing
257155,1787457,Jeffrey Long,Screenplay,Writing
257155,1787458,Steven T. Parker,Screenplay,Writing
87017,1050044,Enrique Buchichio,Screenplay,Writing
87017,1050044,Enrique Buchichio,Director,Directing
87017,1050045,Enrique Buchichio,Writer,Writing
204349,582527,Eric England,Director,Directing
204349,582527,Eric England,Writer,Writing
242076,117230,Paul Conway,Writer,Writing
242076,1277050,David Grovic,Director,Directing
242076,1277050,David Grovic,Writer,Writing
47459,14268,Massimo Dallamano,Director,Directing
47459,14268,Massimo Dallamano,Writer,Writing
47459,23359,Marcello Coscia,Writer,Writing
47459,1003906,Günter Ebert,Writer,Writing
47459,56712,Oscar Wilde,Novel,Writing
168245,85585,Abhishek Kapoor,Director,Directing
168245,85585,Abhishek Kapoor,Writer,Writing
168245,1304318,Chetan Bhagat,Novel,Writing
47626,37933,Peter Steinfeld,Writer,Writing
47626,64150,Cressida Cowell,Writer,Writing
47626,139686,John Puglisi,Director,Directing
19492,1,George Lucas,Writer,Writing
19492,1776,Francis Ford Coppola,Director,Directing
19492,1776,Francis Ford Coppola,Writer,Writing
19492,66755,Rusty Lemorande,Writer,Writing
149862,133526,Laura Mañá,Director,Directing
37316,35256,Damiano Damiani,Director,Directing
37316,1089645,Salvatore Laurani,Story,Writing
37316,1089645,Salvatore Laurani,Screenplay,Writing
248774,1284099,Gillian Robespierre,Screenplay,Writing
248774,1284099,Gillian Robespierre,Director,Directing
248774,1284099,Gillian Robespierre,Story,Writing
248774,1394656,Karen Maine,Story,Writing
248774,1394657,Elisabeth Holm,Story,Writing
175291,84697,E.L. Katz,Director,Directing
175291,1291702,David Chirchirillo,Writer,Writing
175291,92993,Trent Haaga,Writer,Writing
255577,128639,Armand Mastroianni,Director,Directing
255577,181841,Riley Weston,Writer,Writing
121015,102627,Steve Carver,Director,Directing
121113,39853,Val Guest,Director,Directing
121113,39853,Val Guest,Writer,Writing
196024,74752,Nikolaj Arcel,Writer,Writing
196024,206476,Mikkel Nørgaard,Director,Directing
196024,1305379,Jussi Adler-Olsen,Novel,Writing
80837,932661,Reese Eveneshen ,Director,Directing
80837,932661,Reese Eveneshen ,Story,Writing
191566,966188,Sarah Siegel-Magness,Director,Directing
191566,1172092,April Stevens,Novel,Writing
191566,40589,Karen McCullah Lutz,Screenplay,Writing
222671,1208178,Zack Keller,Director,Directing
222671,1208179,Ed Skudder,Director,Directing
37646,1021423,Scott Di Lalla,Director,Directing
37646,1274287,Zack Coffman,Director,Directing
128246,1086497,Jo Sung-hee,Director,Directing
128246,1086497,Jo Sung-hee,Screenplay,Writing
21788,89631,Nicolas Peufaillit,Screenplay,Writing
21788,946119,Fabrice Roger-Lacan,Screenplay,Writing
21788,967600,Nicolas Bary,Screenplay,Writing
21788,967600,Nicolas Bary,Director,Directing
21788,1177493,Henry Winterfeld,Novel,Writing
241968,224870,Paco León,Director,Directing
256731,54796,Chris Brinker,Director,Directing
256731,1339687,Jonathan Hirschbein,Screenplay,Writing
256731,1661484,Mike Barnett,Story,Writing
256731,1661485,Bud Connor,Story,Writing
256731,1661487,Tom Abernathy,Story,Writing
256731,1339687,Jonathan Hirschbein,Story,Writing
45384,76936,Yojiro Takita,Director,Directing
45384,93514,Masashi Todayama,Writer,Writing
45384,109196,Kazuki Nakashima,Story,Writing
45384,1133642,Sei Kawaguchi,Writer,Writing
43135,34402,Edward Bernds,Director,Directing
43135,46443,Charles Beaumont,Screenplay,Writing
43135,4341,Ben Hecht,Story,Writing
20626,22317,Simon Michaël,Writer,Writing
20626,21126,Frédéric Auburtin,Director,Directing
20626,71104,Jacques Labib,Writer,Writing
167983,929727,Marcelo Galvão,Director,Directing
79893,935896,Fernando Grostein Andrade,Director,Directing
73624,135754,Cláudio Torres,Screenplay,Writing
73624,135754,Cláudio Torres,Director,Directing
79194,37742,Gianfranco Parolini,Screenplay,Writing
79194,37742,Gianfranco Parolini,Director,Directing
79194,1089203,John Foncesa,Story,Writing
79194,1089205,Sergio Colasanti,Novel,Writing
200145,1050610,Shûichi Okita,Director,Directing
200145,1084975,Shiro Maeda,Writer,Writing
184578,16386,Peter S. Beagle,Screenplay,Writing
184578,29646,Charles Jarrott,Director,Directing
184578,1234544,Adam Kennedy,Screenplay,Writing
56743,224875,Nicole Conn,Director,Directing
148044,26436,Helmut Käutner,Director,Directing
120509,8823,Raoul Walsh,Director,Directing
120509,30548,Alan Le May,Screenplay,Writing
120509,231227,DeVallon Scott,Story,Writing
3162,30942,William A. Levey,Director,Directing
3162,30943,Frank R. Saletri,Writer,Writing
24775,1726,Steven E. de Souza,Screenplay,Writing
24775,48965,Anthony Hickox,Director,Directing
20695,58766,Simon Fellows,Director,Directing
20695,86445,Robert Mearns,Writer,Writing
20695,86446,Jayson Rothwell,Writer,Writing
74579,507164,Joel Kapity,Director,Directing
82703,18898,Rob Minkoff,Director,Directing
82703,186402,Craig Wright,Screenplay,Writing
97370,66728,Jonathan Glazer,Screenplay,Writing
97370,66728,Jonathan Glazer,Director,Directing
97370,1047640,Walter Campbell,Screenplay,Writing
97370,1341724,Michel Faber,Novel,Writing
136797,293911,Scott Waugh,Director,Directing
136797,968453,George Gatins,Screenplay,Writing
136797,968453,George Gatins,Story,Writing
136797,53176,John Gatins,Story,Writing
242042,41549,Andrew Fleming,Director,Directing
242042,48493,Stephen Zotnowski,Writer,Writing
38049,48583,Anne Fontaine,Director,Directing
118769,1076629,Anthony Baxter,Director,Directing
118769,1076629,Anthony Baxter,Writer,Writing
118769,1077336,Richard Phinney,Writer,Writing
177494,1224425,Rob Thomas,Director,Directing
177494,1224425,Rob Thomas,Writer,Writing
177494,1224425,Rob Thomas,Story,Writing
177494,1224428,Diane Ruggiero,Screenplay,Writing
40346,35452,Corey Yuen Kwai,Director,Directing
40346,57617,Jeffrey Lau,Director,Directing
40346,57617,Jeffrey Lau,Writer,Writing
45514,6495,Mira Nair,Director,Directing
109404,3026,Rob Reiner,Director,Directing
68827,18565,Michel Audiard,Screenplay,Writing
68827,18565,Michel Audiard,Director,Directing
182827,238727,Kensaku Watanabe,Screenplay,Writing
182827,509442,Yuya Ishii,Director,Directing
182827,1275585,Shiwon Miura,Novel,Writing
74343,253463,Robert Martin Carroll,Director,Directing
74343,1049254,Graeme Whifler,Writer,Writing
8064,53847,Özgür Yildirim,Screenplay,Writing
8064,53847,Özgür Yildirim,Director,Directing
209403,23532,Jason Bateman,Director,Directing
209403,1192897,Andrew Dodge,Screenplay,Writing
235260,235820,Christopher Spencer,Director,Directing
235260,1079136,Richard Bedser,Writer,Writing
235260,235820,Christopher Spencer,Writer,Writing
235260,1220428,Colin Swash,Writer,Writing
235260,128399,Nic Young,Writer,Writing
94331,107147,Petra Epperlein,Director,Directing
94331,107148,Michael Tucker,Director,Directing
24202,2283,Stanley Tucci,Director,Directing
238972,15521,Ernest R. Dickerson,Director,Directing
238972,40053,Frank Military,Writer,Writing
116894,186483,Giles Walker,Director,Directing
116894,1012406,Douglas Soesbe,Writer,Writing
145995,30270,Richard Whorf,Director,Directing
145995,1733892,Patricia Coleman,Writer,Writing
159464,947592,Todd Ahlberg,Director,Directing
68713,73941,Gilles Legrand,Director,Directing
68713,1088936,Delphine de Vigan,Screenplay,Writing
68713,73941,Gilles Legrand,Screenplay,Writing
144728,222298,Matti Kassila,Director,Directing
144724,222298,Matti Kassila,Director,Directing
96920,934994,Tengiz Abuladze,Director,Directing
96920,934994,Tengiz Abuladze,Writer,Writing
96920,1131129,Nana Janelidze,Writer,Writing
96920,1131130,Rezo Kveselava,Writer,Writing
115821,9747,Jean-Claude Carrière,Screenplay,Writing
115821,37526,Fernando Trueba,Screenplay,Writing
115821,37526,Fernando Trueba,Director,Directing
58767,56533,Claudio Fäh,Director,Directing
58767,65237,John Fasano,Screenplay,Writing
58767,65244,Ross Helford,Story,Writing
83201,12099,Raman Hui,Director,Directing
83201,936668,Tom Wheeler,Screenplay,Writing
62156,933735,Roberto Santucci,Director,Directing
62156,933736,Paulo Cursino,Screenplay,Writing
62156,228020,Marcelo Saback,Screenplay,Writing
228202,1262719,Julia Rezende,Director,Directing
203217,1095899,Rafael Dragaud,Writer,Writing
203217,1185618,Paulo Gustavo,Writer,Writing
203217,1185620,André Pellenz,Director,Directing
203217,1185621,Fil Braz,Writer,Writing
54597,150955,Jason Hewitt,Director,Directing
54597,150955,Jason Hewitt,Writer,Writing
54597,1088047,John A. O'Connell,Writer,Writing
184323,102355,Diederik Van Rooijen,Director,Directing
184323,210252,Philip Delmaar,Writer,Writing
184323,1206361,Marion Pauw,Novel,Writing
39853,13594,Joseph Barbera,Director,Directing
39853,13594,Joseph Barbera,Story,Writing
39853,13620,William Hanna,Director,Directing
39853,13620,William Hanna,Story,Writing
209355,20556,Bertrand Tavernier,Director,Directing
209355,1192851,Christophe Blain,Writer,Writing
209355,1192852,Abel Lanzac,Writer,Writing
209355,20556,Bertrand Tavernier,Writer,Writing
134350,67075,Sion Sono,Director,Directing
134350,67075,Sion Sono,Writer,Writing
236737,27449,Emilio Martínez Lázaro,Director,Directing
236737,85552,Borja Cobeaga,Writer,Writing
236737,85553,Diego San José,Writer,Writing
118915,58251,Elaine May,Screenplay,Writing
118915,834,Otto Preminger,Director,Directing
116760,70308,Ken Hughes,Director,Directing
116760,127351,Herbert Baker,Screenplay,Writing
39293,372,Tom Stoppard,Screenplay,Writing
39293,834,Otto Preminger,Director,Directing
39293,15379,Graham Greene,Novel,Writing
101242,1026671,Mark von Sternberg,Director,Directing
157690,25340,Emmanuelle Bercot,Director,Directing
157690,25340,Emmanuelle Bercot,Writer,Writing
157690,37761,Jérôme Tonnerre,Writer,Writing
55825,75131,Nash Edgerton,Director,Directing
55825,75131,Nash Edgerton,Writer,Writing
55825,114334,David Michôd,Writer,Writing
72962,84496,Josh Cooley,Director,Directing
72962,84496,Josh Cooley,Writer,Writing
186971,1068048,Arnaud des Pallières,Director,Directing
186971,933415,Heinrich von Kleist,Novel,Writing
186971,1174349,Christelle Berthevas,Screenplay,Writing
186971,1068048,Arnaud des Pallières,Screenplay,Writing
199740,83883,Kjell-Åke Andersson,Director,Directing
199740,1180013,Åsa Linderborg,Novel,Writing
199740,1180014,Pia Gradvall,Screenplay,Writing
214250,1474057,Matt Weston,Director,Directing
86133,21544,Richard C. Sarafian,Director,Directing
46460,8949,Peter Fonda,Director,Directing
46460,136194,Dennis Hackin,Writer,Writing
31950,55844,Thomas Hunter,Writer,Writing
31950,55845,Peter Powell,Writer,Writing
31950,64114,Edward Dmytryk,Director,Directing
249726,1284981,Edgar Barens,Director,Directing
164184,1145656,Rudolfo Anaya,Writer,Writing
164184,21712,Carl Franklin,Director,Directing
164184,21712,Carl Franklin,Screenplay,Writing
160162,33957,Albert DeMond,Screenplay,Writing
160162,46959,Frank McDonald,Director,Directing
4111,34740,Edmund Goulding,Director,Directing
4111,34741,Frances Marion,Screenplay,Writing
4111,34741,Frances Marion,Story,Writing
85620,53767,Roger Vadim,Director,Directing
85620,28137,Claude Brulé,Story,Writing
85620,11573,Sheridan Le Fanu,Novel,Writing
85620,1159691,Claude Martin,Screenplay,Writing
85620,53767,Roger Vadim,Screenplay,Writing
85620,1153577,Roger Vailland,Screenplay,Writing
192577,70100,Shinji Aramaki,Director,Directing
192577,76948,Kiyoto Takeuchi,Screenplay,Writing
192577,562941,Harutoshi Fukui,Screenplay,Writing
394403,291406,Olaf Kreinsen,Director,Directing
26286,10601,Joseph L. Mankiewicz,Director,Directing
26286,10601,Joseph L. Mankiewicz,Writer,Writing
26286,240210,Anya Seton,Novel,Writing
45007,31312,Don Medford,Director,Directing
45007,15947,Gilbert Ralston,Writer,Writing
45007,14522,Louis Morheim,Story,Writing
45007,41133,William W. Norton,Screenplay,Writing
45007,14522,Louis Morheim,Screenplay,Writing
22592,10518,Jean C. Havez,Story,Writing
22592,33223,Hal Roach,Story,Writing
22592,88953,Harold Lloyd,Story,Writing
22592,131383,H.M. Walker,Writer,Writing
22592,143385,Fred C. Newmeyer,Director,Directing
22592,143561,Sam Taylor,Story,Writing
22592,148404,Thomas J. Crizer,Writer,Writing
31214,100336,Paolo Cavara,Writer,Writing
31214,120189,Enrico Oldoini,Writer,Writing
31214,146793,Alberto Lattuada,Director,Directing
31214,146793,Alberto Lattuada,Writer,Writing
109891,82413,Jack Conway,Director,Directing
109891,145830,Josephine Lovett,Writer,Writing
25541,234400,Nicolo Donato,Director,Directing
25541,234400,Nicolo Donato,Writer,Writing
25541,1055743,Rasmus Birch,Writer,Writing
80992,590909,Otto Jongerius,Director,Directing
80992,590909,Otto Jongerius,Writer,Writing
80992,1476610,R.J. Peskens,Novel,Writing
248390,544653,Lionel Steketee,Director,Directing
248390,544655,Fabrice Eboué,Director,Directing
248390,544655,Fabrice Eboué,Writer,Writing
71996,67753,Mark L. Lester,Director,Directing
39211,16513,John G. Avildsen,Director,Directing
39211,51627,Tom Rickman,Writer,Writing
16167,432,Phedon Papamichael,Director,Directing
16167,74648,Brad Keene,Writer,Writing
62709,83467,William A. Graham,Director,Directing
47194,141030,Frank Sabatella,Director,Directing
47194,141032,Elke Blasi,Writer,Writing
47194,141030,Frank Sabatella,Writer,Writing
42552,68913,Terence H. Winkless,Director,Directing
42552,1224549,Robert King,Screenplay,Writing
100402,5551,Christopher Markus,Screenplay,Writing
100402,5552,Stephen McFeely,Screenplay,Writing
100402,19271,Anthony Russo,Director,Directing
100402,19272,Joe Russo,Director,Directing
168399,95760,Erik Skjoldbjærg,Director,Directing
168399,68569,Hans Gunnarsson,Screenplay,Writing
168399,224824,Nikolaj Frobenius,Screenplay,Writing
168399,95760,Erik Skjoldbjærg,Screenplay,Writing
168399,1150195,Kathrine Valen Zeiner,Story,Writing
168399,1150196,Cathinka Nicolaysen,Story,Writing
114172,87322,Aku Louhimies,Director,Directing
114172,87322,Aku Louhimies,Writer,Writing
114172,108474,Mikko Kouki,Writer,Writing
180420,1162993,Julien Abraham,Director,Directing
180420,1162993,Julien Abraham,Writer,Writing
180420,1165287,Zackarya D.K.,Writer,Writing
180420,1165288,Jimmy Laporal-Trésor,Writer,Writing
209276,3055,David Mackenzie,Director,Directing
209276,1192776,Jonathan Asser,Screenplay,Writing
195022,1180694,Michael Swaim,Writer,Writing
195022,1309787,Travis Long,Director,Directing
128113,124902,Kenji Uchida,Screenplay,Writing
128113,124902,Kenji Uchida,Director,Directing
119685,585687,Atsushi Takeuchi,Director,Directing
119685,35294,Henry Gilroy,Screenplay,Writing
226247,1211654,James Rasin,Screenplay,Writing
226247,1211654,James Rasin,Director,Directing
86834,6431,Darren Aronofsky,Director,Directing
86834,6431,Darren Aronofsky,Writer,Writing
86834,16836,Ari Handel,Writer,Writing
227783,52872,Lorne Cameron,Writer,Writing
227783,1262197,Peter Lepeniotis,Director,Directing
227783,1262197,Peter Lepeniotis,Writer,Writing
227783,1262198,Daniel Woo,Writer,Writing
257346,1294589,Mitsutaka Hirota,Screenplay,Writing
257346,1297123,Kenichi Shimizu,Director,Directing
257346,1297125,Marjorie Liu,Story,Writing
204668,139818,Nicolas Vanier,Director,Directing
204668,139818,Nicolas Vanier,Writer,Writing
204668,146001,Fabien Suarez,Writer,Writing
204668,7289,Juliette Sales,Writer,Writing
214418,232718,Thierry Ragobert,Director,Directing
214418,1371272,Johanne Bernard,Writer,Writing
214418,144810,Luiz Bolognesi,Writer,Writing
214418,82448,Louis-Paul Desanges,Writer,Writing
214418,1199050,Luc Marescot,Writer,Writing
214418,232718,Thierry Ragobert,Writer,Writing
203715,1186088,Marguerite Abouet,Screenplay,Writing
203715,1186088,Marguerite Abouet,Director,Directing
203715,1186088,Marguerite Abouet,Writer,Writing
203715,1186089,Clement Oubrerie,Director,Directing
256628,147792,Peter Svatek,Director,Directing
256628,1295321,Kristian Manchester,Director,Directing
151043,89838,Leo Penn,Director,Directing
151043,95008,Tina Pine,Writer,Writing
151043,214631,Lester Pine,Writer,Writing
19501,14782,Andrew Robinson,Writer,Writing
19501,1207968,Andrew Robinson,Director,Directing
110381,235932,Alain Gomis,Screenplay,Writing
110381,235932,Alain Gomis,Director,Directing
110381,1207978,Djolof Mbengue,Writer,Writing
38080,20556,Bertrand Tavernier,Director,Directing
38080,20556,Bertrand Tavernier,Writer,Writing
38080,40531,Jean Aurenche,Writer,Writing
38080,34822,Pierre Bost,Writer,Writing
56415,52342,Olivier Marchal,Director,Directing
56415,52342,Olivier Marchal,Screenplay,Writing
56415,1008440,Edgar Marie,Screenplay,Writing
56415,1030264,Edmond Vidal,Novel,Writing
215031,127494,Louise Archambault,Screenplay,Writing
215031,127494,Louise Archambault,Director,Directing
215031,970214,Valérie Beaugrand-Champagne,Writer,Writing
191104,1069303,Jim Taihuttu,Screenplay,Writing
191104,1069303,Jim Taihuttu,Director,Directing
42216,16544,Ted Kotcheff,Director,Directing
42216,41712,Peter Stone,Screenplay,Writing
42216,1373180,Nan Lyons,Novel,Writing
42216,1373181,Ivan Lyons,Novel,Writing
27196,96412,Ray Connolly,Writer,Writing
27196,10781,Michael Apted,Director,Directing
29290,31074,Kinji Fukasaku,Director,Directing
29290,31074,Kinji Fukasaku,Story,Writing
29290,63669,Tom Rowe,Writer,Writing
29290,103486,Charles Sinclair,Writer,Writing
29290,101124,Ivan Reiner,Story,Writing
29290,1323492,Katsuhiko Taguchi,Director,Directing
4112,34751,Ray Enright,Director,Directing
4112,32994,Earl Baldwin,Screenplay,Writing
173455,1156203,Tom Berninger,Director,Directing
233841,1269290,Joanna Arnow,Director,Directing
